latitude,longitude,html,popup,icon,type
41.73299625268002,1.3997912406921387,<a href='/ca/estaras-cementiri-de-ferran'><span class='titol'>EstarÃ s - Segarra</span><span class='punt'>Cementiri de ferran</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.69207829061234,1.3781458139419556,<a href='/ca/estaras-cementiri-dalta-riba-estaras'><span class='titol'>EstarÃ s - Segarra</span><span class='punt'>Cementiri d'Alta-Riba (EstarÃ s)</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.72740750950247,1.3568115234375,<a href='/ca/sant-ramon-cementiri-de-la-manresana-estaras'><span class='titol'>Sant Ramon - Segarra</span><span class='punt'>Cementiri de la Manresana (Sant Ramon)</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.68835081114237,1.2095984816551208,<a href='/ca/canos-cementiri'><span class='titol'>CanÃ³s - Segarra</span><span class='punt'>Cementiri del CanÃ³s</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.73373284158886,1.261732578277588,<a href='/ca/sedo-dins-i-fora-cementiri'><span class='titol'>SedÃ³ - Segarra</span><span class='punt'>Dins i fora del cementiri de SedÃ³</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.75267308476538,1.2412083148956299,<a href='/ca/concabella-cementiri'><span class='titol'>Concabella - Segarra</span><span class='punt'>Cementiri de Concabella</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.80322239741528,1.2212848663330078,<a href='/ca/florejacs-cementiri'><span class='titol'>Florejacs - Segarra</span><span class='punt'>Cementiri de Florejacs</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.8752242,1.175909,<a href='/ca/oliola-al-voltant-de-la-poblacio'><span class='titol'>Oliola - Noguera</span><span class='punt'>Oliola: Al voltant de la poblaciÃ³</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.856750933000285,0.9621620178222656,<a href='/ca/cubells-al-voltant-de-masia-garibaldi'><span class='titol'>Cubells - Noguera</span><span class='punt'>Cubells: Al voltant de Masia Garibaldi</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.805298,0.8781835,<a href='/ca/la-sentiu-de-sio-al-voltant-de-la-masia-de-flix'><span class='titol'>La Sentiu de SiÃ³ - Noguera</span><span class='punt'>La Sentiu de SiÃ³: Al voltant de la Masia de Flix</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
